Day,Row,Colummn,Pesticide,Soil ,BB,Soil,BCF,SPF,
2,1,H,ATZ,PLE,0.718290887,39.53715936,0.018167488,-
2,3,C,ATZ,PLE,0.639657714,19.06221449,0.033556317,-
2,5,C,ATZ,PLE,0.317806287,16.62733058,0.019113488,-
2,6,F,ATZ,PLE,0.19215647,28.46402606,0.006750853,-
2,7,B,ATZ,PLE,0.561565288,33.99671482,0.016518222,-
2,1,B,ATZ,OLS,0.472123392,29.72619718,0.015882401,-
2,2,F,ATZ,OLS,1.275635136,17.69991266,0.072070137,-
2,2,I,ATZ,OLS,0.72829979,16.55151325,0.044002006,-
2,4,B,ATZ,OLS,0.270351281,12.28109757,0.022013609,-
2,5,H,ATZ,OLS,0.236549387,21.6018978,0.010950398,-
2,7,E,ATZ,OLS,1.899564101,29.24066302,0.064963099,-
2,1,D,ST AUG,PLE,0.767257584,23.57455996,0.032545998,-
2,1,F,ST AUG,PLE,0.364299722,23.86419462,0.015265536,-
2,2,D,ST AUG,PLE,0.343875786,21.82301203,0.015757485,-
2,5,D,ST AUG,PLE,0.258272799,22.10244631,0.011685259,-
2,6,B,ST AUG,PLE,0.30945185,18.46099086,0.016762472,-
2,6,F,ST AUG,PLE,1.100532073,8.649921179,0.127230301,-
2,1,E,ST AUG,OLS,0.566230184,14.23919056,0.039765616,-
2,2,G,ST AUG,OLS,1.985039079,19.48324518,0.101884417,-
2,4,I,ST AUG,OLS,0.267044361,18.09468181,0.014758168,-
2,5,A,ST AUG,OLS,0.235613016,18.49296275,0.012740685,-
2,5,G,ST AUG,OLS,0.312408245,7.940986928,0.039341237,-
2,7,D,ST AUG,OLS,0.24383875,16.93341046,0.014399861,-
2,1,I,Imid,PLE,0.018120187,0.970934893,0.018662618,-
2,2,B,Imid,PLE,0.050150934,1.646094454,0.03046662,-
2,5,I,Imid,PLE,0.062813074,1.347997271,0.04659733,-
2,6,C,Imid,PLE,0.015920471,0.205311904,0.077542853,-
2,6,E,Imid,PLE,0.074721574,2.997491181,0.024928038,-
2,7,I,Imid,PLE,0.019896995,0.785382305,0.025334153,-
2,2,A,Imid,OLS,0.022283481,1.293386968,0.017228781,-
2,2,C,Imid,OLS,0.06442277,0.727272814,0.088581298,-
2,4,A,Imid,OLS,0.018261231,1.123159241,0.016258808,-
2,4,G,Imid,OLS,0.025467962,1.0194954,0.024980948,-
2,6,I,Imid,OLS,0.019752402,1.035391151,0.019077237,-
2,7,F,Imid,OLS,0.061677525,0.478487305,0.12890107,-
3,1,A,FipTOT,PLE,0.0321181,1.725175021,0.018617299,69112.0534
3,1,I,FipTOT,PLE,0.16419294,1.34295,0.122262884,354548.2983
3,4,H,FipTOT,PLE,0.113813046,2.117466169,0.053749641,339526.2193
3,7,A,FipTOT,PLE,0.055741733,2.339183226,0.023829571,122745.3854
3,7,C,FipTOT,PLE,0.129413289,1.530006724,0.084583477,283834.3106
3,7,E,FipTOT,PLE,0.035164703,1.636974629,0.02148152,64606.39207
3,2,G,FipTOT,OLS,0.16426118,0.717592235,0.228906017,321131.5315
3,3,A,FipTOT,OLS,0.021762222,1.047219343,0.020780959,49367.10088
3,5,B,FipTOT,OLS,0.114864224,1.281327696,0.08964469,254031.8428
3,6,C,FipTOT,OLS,0.208656204,1.220139993,0.171010052,489531.5215
3,6,G,FipTOT,OLS,0.230546973,1.103307511,0.208959851,515717.9867
3,7,I,FipTOT,OLS,0.210706877,1.397009124,0.15082713,422137.1651
3,1,A,Fip,PLE,0.017765338,1.678286602,0.010585402,-
3,1,I,Fip,PLE,0.086421575,1.82,0.047484382,-
3,4,H,Fip,PLE,0.087383869,2.073537763,0.042142406,-
3,7,A,Fip,PLE,0.03655113,2.293421649,0.015937379,-
3,7,C,Fip,PLE,0.080790623,1.461423506,0.055282143,-
3,7,E,Fip,PLE,0.019580826,1.59985695,0.01223911,-
3,2,G,Fip,OLS,0.090593929,0.69587111,0.1301878,-
3,3,A,Fip,OLS,0.012082677,1.020571763,0.011839125,-
3,5,B,Fip,OLS,0.070675155,1.248651879,0.056601168,-
3,6,C,Fip,OLS,0.135551271,1.189906079,0.113917622,-
3,6,G,Fip,OLS,0.127362902,1.071580039,0.118855239,-
3,7,I,Fip,OLS,0.1452668,1.3625109,0.106616982,-
3,1,A,FipS,PLE,0.014352761,0.046888419,0.306104614,-
3,1,I,FipS,PLE,0.077771365,0.048,1.620236775,-
3,4,H,FipS,PLE,0.026429176,0.043928407,0.601642048,-
3,7,A,FipS,PLE,0.019190603,0.045761577,0.419360606,-
3,7,C,FipS,PLE,0.048622666,0.068583218,0.708958657,-
3,7,E,FipS,PLE,0.015583877,0.037117679,0.41985053,-
3,2,G,FipS,OLS,0.073667252,0.021721125,3.391502583,-
3,3,A,FipS,OLS,0.009679546,0.02664758,0.363242955,-
3,5,B,FipS,OLS,0.044189069,0.032675816,1.352347831,-
3,6,C,FipS,OLS,0.073104932,0.030233914,2.417977793,-
3,6,G,FipS,OLS,0.103184071,0.031727472,3.252199584,-
3,7,I,FipS,OLS,0.065440077,0.034498224,1.896911459,-
3,1,B,TNDTOT,PLE,0.115492748,5.213751666,0.022151563,105742.9133
3,1,G,TNDTOT,PLE,0.089322481,8.969771357,0.009958167,76421.23336
3,2,F,TNDTOT,PLE,0.426705134,5.190326785,0.082211612,409901.2259
3,4,G,TNDTOT,PLE,0.119037947,4.831822198,0.024636243,94401.52851
3,5,C,TNDTOT,PLE,0.175676804,3.108359096,0.056517538,143729.8563
3,7,D,TNDTOT,PLE,0.165848057,3.280654333,0.050553347,147247.8429
3,2,B,TNDTOT,OLS,0.388854872,3.389932459,0.114708737,365283.632
3,2,E,TNDTOT,OLS,0.369952253,6.291932781,0.058797871,283216.8875
3,2,I,TNDTOT,OLS,0.259962468,4.692698035,0.055397229,224317.0739
3,5,D,TNDTOT,OLS,0.486458171,2.191303526,0.221994884,429596.7617
3,6,I,TNDTOT,OLS,0.189434186,6.594152401,0.028727602,170947.1964
3,7,F,TNDTOT,OLS,0.273508383,3.866282728,0.070741951,263847.1939
3,1,C,STRIKETOT,PLE,0.103279426,3.806583386,0.027131791,102354.6574
3,3,I,STRIKETOT,PLE,0.071629345,8.660951317,0.008270378,70587.16418
3,4,A,STRIKETOT,PLE,0.105756154,2.629241417,0.040223067,101216.2479
3,4,I,STRIKETOT,PLE,0.026010568,7.05712632,0.003685717,18815.92325
3,6,A,STRIKETOT,PLE,0.21362006,5.763070813,0.037067054,162331.091
3,6,E,STRIKETOT,PLE,0.141794761,8.179491858,0.0173354,128371.9109
3,1,H,STRIKETOT,OLS,0.10558682,3.623115759,0.029142547,93347.98818
3,3,C,STRIKETOT,OLS,0.218474134,6.887993016,0.031718112,161946.0756
3,5,A,STRIKETOT,OLS,0.119080734,5.640249186,0.021112673,121046.1975
3,6,B,STRIKETOT,OLS,0.474085035,3.11171161,0.152355068,403191.9057
3,6,D,STRIKETOT,OLS,0.142626446,3.832105687,0.037218819,124658.5371
3,7,G,STRIKETOT,OLS,0.04358855,5.388595843,0.008089037,39707.71206
3,1,B,TDLA,PLE,0.017791352,0.048986516,0.363188767,-
3,1,G,TDLA,PLE,-0.010318143,0.150571495,-0.068526537,-
3,2,F,TDLA,PLE,0.108952663,0.043897558,2.481975458,-
3,4,G,TDLA,PLE,0.008676441,0.051714237,0.167776648,-
3,5,C,TDLA,PLE,0.021333696,-0.006319805,-3.375688845,-
3,7,D,TDLA,PLE,0.018829419,-0.007915859,-2.37869565,-
3,2,B,TDLA,OLS,0.10902924,0.017607762,6.192112496,-
3,2,E,TDLA,OLS,0.069287823,-0.001445107,-47.94649866,-
3,2,I,TDLA,OLS,0.073094282,-0.009378172,-7.79408636,-
3,5,D,TDLA,OLS,0.153304993,-0.015057855,-10.18106432,-
3,6,I,TDLA,OLS,0.023561872,-0.041538386,-0.567231289,-
3,7,F,TDLA,OLS,0.042424881,-0.021787085,-1.947249122,-
3,1,C,STRIKEA,PLE,0.024159174,0.004561962,5.295786158,-
3,3,I,STRIKEA,PLE,0.005981046,-0.01117111,-0.535403018,-
3,4,A,STRIKEA,PLE,0.011079523,-0.028486697,-0.388936728,-
3,4,I,STRIKEA,PLE,-0.02824179,0.002474536,-11.41296517,-
3,6,A,STRIKEA,PLE,0.035625349,-0.019519217,-1.825142306,-
3,6,E,STRIKEA,PLE,0.01453954,-0.004788974,-3.03604461,-
3,1,H,STRIKEA,OLS,0.013694211,-0.026968965,-0.507776661,-
3,3,C,STRIKEA,OLS,0.055403605,-0.033324841,-1.662531704,-
3,5,A,STRIKEA,OLS,0.004702371,-0.063421977,-0.074144194,-
3,6,B,STRIKEA,OLS,0.148766705,-0.080624218,-1.845186333,-
3,6,D,STRIKEA,OLS,0.028578242,-0.040727511,-0.701693817,-
3,7,G,STRIKEA,OLS,-0.010318143,-0.058567956,0.176173864,-
3,1,,TDLB,PLE,0.043018482,0.490399799,0.087721247,-
3,1,B,TDLB,PLE,0.045634518,0.988372221,0.046171389,-
3,2,G,TDLB,PLE,0.189513197,0.510491432,0.371236784,-
3,4,F,TDLB,PLE,0.0651025,0.578505204,0.112535721,-
3,5,G,TDLB,PLE,0.076235088,0.242908011,0.313843447,-
3,7,C,TDLB,PLE,0.061930126,0.182685826,0.338997979,-
3,2,D,TDLB,OLS,0.220901795,0.106862128,2.067166343,-
3,2,B,TDLB,OLS,0.136575347,0.048705034,2.804132051,-
3,2,E,TDLB,OLS,0.14142168,0.036733164,3.849972777,-
3,5,I,TDLB,OLS,0.261939704,-0.004573528,-57.27301231,-
3,6,D,TDLB,OLS,0.062462507,-0.040063796,-1.559076094,-
3,7,I,TDLB,OLS,0.138604689,0.00217416,63.75090508,-
3,1,F,STRIKEB,PLE,0.045125592,0.239033957,0.188783186,-
3,3,C,STRIKEB,PLE,0.03436473,0.200122524,0.171718452,-
3,4,I,STRIKEB,PLE,0.046153362,0.096795088,0.47681513,-
3,4,A,STRIKEB,PLE,-0.03780412,0.281677048,-0.134210863,-
3,6,I,STRIKEB,PLE,0.087585598,0.206645129,0.423845451,-
3,6,A,STRIKEB,PLE,0.047186582,0.228234041,0.206746468,-
3,1,E,STRIKEB,OLS,0.034362367,-0.022153661,-1.551092015,-
3,3,H,STRIKEB,OLS,0.117466434,-0.020723194,-5.668355579,-
3,5,C,STRIKEB,OLS,0.057735705,-0.037893622,-1.52362592,-
3,6,A,STRIKEB,OLS,0.281546798,-0.105181925,-2.676760277,-
3,6,B,STRIKEB,OLS,0.049183559,-0.031076031,-1.582684728,-
3,7,D,STRIKEB,OLS,-0.004910663,-0.072929806,0.067334098,-
3,1,G,TDN,PLE,0.054682914,4.674365351,0.011698468,-
3,1,B,TDN,PLE,0.047569044,7.830827641,0.006074587,-
3,2,G,TDN,PLE,0.128239274,4.635937795,0.027661992,-
3,4,F,TDN,PLE,0.045259005,4.201602757,0.010771843,-
3,5,G,TDN,PLE,0.07810802,2.87177089,0.027198555,-
3,7,C,TDN,PLE,0.085088513,3.105884367,0.027395905,-
3,2,D,TDN,OLS,0.058923837,3.265462569,0.01804456,-
3,2,B,TDN,OLS,0.164089083,6.244672854,0.02627665,-
3,2,E,TDN,OLS,0.045446506,4.665343043,0.0097413,-
3,5,I,TDN,OLS,0.071213474,2.210934909,0.032209666,-
3,6,D,TDN,OLS,0.103409807,6.675754583,0.015490355,-
3,7,I,TDN,OLS,0.092478812,3.885895652,0.023798584,-
3,1,F,STRIKE,PLE,0.033994659,3.562987467,0.009541055,-
3,3,C,STRIKE,PLE,0.031283569,8.471999903,0.003692584,-
3,4,I,STRIKE,PLE,0.048523269,2.560933026,0.018947496,-
3,4,A,STRIKE,PLE,0.054252358,6.772974737,0.008010123,-
3,6,I,STRIKE,PLE,0.090409113,5.575944902,0.016214133,-
3,6,A,STRIKE,PLE,0.080068639,7.956046792,0.010063872,-
3,1,E,STRIKE,OLS,0.057530243,3.672238384,0.01566626,-
3,3,H,STRIKE,OLS,0.045604095,6.942041052,0.006569263,-
3,5,C,STRIKE,OLS,0.056642657,5.741564785,0.009865369,-
3,6,A,STRIKE,OLS,0.043771532,3.297517753,0.013274085,-
3,6,B,STRIKE,OLS,0.064864645,3.903909229,0.016615306,-
3,7,D,STRIKE,OLS,0.055105166,5.520093605,0.009982651,-
3,2,G,Pendi,PLE,5.199951046,10.58560279,0.49122862,15905.68228
3,3,D,Pendi,PLE,1.811674231,12.26733887,0.147682741,7045.170191
3,3,H,Pendi,PLE,3.993612884,13.10595638,0.304717395,13817.7925
3,4,B,Pendi,PLE,1.38470843,22.90681995,0.060449614,5415.114329
3,5,F,Pendi,PLE,2.758089025,20.31371332,0.135774734,10215.5969
3,7,H,Pendi,PLE,2.539315815,8.079352476,0.314296947,9328.431304
3,1,E,Pendi,OLS,2.917259067,8.780199562,0.332254301,9534.16901
3,3,B,Pendi,OLS,4.729568549,11.00768858,0.429660461,17922.16593
3,3,G,Pendi,OLS,6.874438593,6.310025314,1.089447071,27977.99376
3,5,E,Pendi,OLS,1.492402712,10.01366331,0.149036638,5829.130525
3,5,H,Pendi,OLS,1.888097365,13.91754836,0.135663072,7403.551351
3,5,I,Pendi,OLS,4.287971426,17.79580859,0.240954009,13717.52552
1,,,Prowl,PLE,2.879433002,8.724259234,0.330048996,11281.37899
1,,,Prowl,PLE,3.750781295,11.64651601,0.322051787,14794.16407
1,,,Prowl,PLE,2.648653905,11.21634881,0.236142255,9664.410899
1,,,Prowl,PLE,2.314244032,5.697537118,0.40618323,7985.219641
1,,,Prowl,PLE,0.896933721,6.758968643,0.132702749,3500.438283
1,,,Prowl,PLE,5.703493109,14.91187384,0.382479973,20142.83384
1,,,Prowl,OLS,0.875538299,16.05643523,0.05452881,3818.263923
1,,,Prowl,OLS,1.356762725,24.88780061,0.054515172,5334.364038
1,,,Prowl,OLS,3.719878758,10.84702222,0.342940088,12801.16912
1,,,Prowl,OLS,1.277680298,5.135481376,0.248794651,5415.291291
1,,,Prowl,OLS,1.648936582,8.871930181,0.185859959,5994.903661
1,,,Prowl,OLS,1.540378381,14.06687759,0.10950393,5364.626366
1,,,Control,PLE,,,,
1,,,Control,PLE,,,,
1,,,Control,PLE,,,,
1,,,Control,OLS,,,,
1,,,Control,OLS,,,,
1,,,Control,OLS,,,,
2,4,H,Control,PLE,,,,
2,5,E,Control,PLE
2,7,C,Control,PLE
2,2,E,Control,OLS
2,6,A,Control,OLS
2,6,H,Control,OLS
3,1,D,Control,PLE
3,1,F,Control,PLE
3,5,G,Control,PLE
3,2,A,Control,OLS
3,3,F,Control,OLS
3,7,B,Control,OLS
